"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"192",171,74,232,8402,326,6,320,242,88,286,53,1447,239,38,50,653,130,521,140
"193",171,74,232,8402,326,6,320,242,88,286,53,1447,239,38,50,653,130,521,140
"194",171,74,232,8402,326,6,320,242,88,286,53,1447,239,38,50,653,130,521,140
"195",171,74,232,8402,326,6,320,242,88,286,53,1447,239,38,50,653,130,521,140
"196",171,74,232,8402,326,6,320,242,88,286,53,1447,239,38,50,653,130,521,140
"197",171,74,232,8402,326,6,320,242,88,286,53,1447,239,38,50,653,130,521,140
"198",195,67,234,7371,325,39,287,263,120,289,88,1466,227,43,52,667,142,407,165
"199",195,67,234,7371,325,39,287,263,120,289,88,1466,227,43,52,667,142,407,165
"200",154,43,732,296,185,127,58,152,155,160,152,3484,387,174,23,1155,564,822,754
"201",154,43,732,296,185,127,58,152,155,160,152,3484,387,174,23,1155,564,822,754
"202",193,65,233,7382,317,36,281,225,120,287,85,1612,271,51,51,778,179,415,185
"203",171,74,232,8402,326,6,320,242,88,286,53,1447,239,38,50,653,130,521,140
"204",201,65,244,6995,316,47,268,264,98,289,98,1976,368,47,67,1086,165,623,165
"205",194,65,233,7382,317,37,281,225,120,288,86,1531,258,47,53,738,165,402,171
"206",194,65,233,7382,317,37,281,225,120,288,86,1531,258,47,53,738,165,402,171
"207",192,67,219,8025,335,30,305,225,111,297,76,1306,210,45,48,606,154,341,177
"208",197,67,233,7404,328,40,288,265,121,292,89,1312,210,37,55,626,122,370,143
"209",197,67,233,7404,328,40,288,265,121,292,89,1312,210,37,55,626,122,370,143
"210",197,67,233,7404,328,40,288,265,121,292,89,1312,210,37,55,626,122,370,143
"211",118,41,245,4336,202,34,168,140,61,175,58,3801,483,211,27,1355,650,1051,737
"212",111,57,784,313,149,76,73,108,112,116,108,3838,435,207,23,1215,637,1037,1130
"213",260,52,771,359,295,228,67,257,262,265,255,2175,238,127,19,682,400,554,637
"214",260,52,771,359,295,228,67,257,262,265,255,2175,238,127,19,682,400,554,637
