"","code","scientificname","WI"
"12972",57,"Rhododendron rubropilosum",65.7
"12973",57,"Rhododendron rubropilosum",65.7
"12974",57,"Rhododendron rubropilosum",65.7
"12975",57,"Rhododendron rubropilosum",63
"12976",57,"Rhododendron rubropilosum",43.6
"12977",57,"Rhododendron rubropilosum",59.8
"12978",57,"Rhododendron rubropilosum",47.6
"12979",57,"Rhododendron rubropilosum",47.6
"12980",57,"Rhododendron rubropilosum",47.6
"12981",57,"Rhododendron rubropilosum",51.6
"12982",57,"Rhododendron rubropilosum",57.5
"12983",57,"Rhododendron rubropilosum",43.6
"12984",57,"Rhododendron rubropilosum",47.6
"12985",57,"Rhododendron rubropilosum",47.6
"12986",57,"Rhododendron rubropilosum",68.4
"12987",57,"Rhododendron rubropilosum",63
"12988",57,"Rhododendron rubropilosum",59.8
"12989",57,"Rhododendron rubropilosum",68.4
"12990",57,"Rhododendron rubropilosum",68.4
"12991",57,"Rhododendron rubropilosum",68.3
"12992",57,"Rhododendron rubropilosum",41.8
"12993",57,"Rhododendron rubropilosum",41.8
"12994",57,"Rhododendron rubropilosum",52.7
"12995",57,"Rhododendron rubropilosum",52.7
"12996",57,"Rhododendron rubropilosum",41.8
"12997",57,"Rhododendron rubropilosum",41.8
"12998",57,"Rhododendron rubropilosum",52.7
"12999",57,"Rhododendron rubropilosum",45.6
"13000",57,"Rhododendron rubropilosum",22.4
"13001",57,"Rhododendron rubropilosum",63
"13002",57,"Rhododendron rubropilosum",60.8
"13003",57,"Rhododendron rubropilosum",39.6
"13004",57,"Rhododendron rubropilosum",66.9
"13005",57,"Rhododendron rubropilosum",91.1
"13006",57,"Rhododendron rubropilosum",91.1
"13007",57,"Rhododendron rubropilosum",91.1
"13008",57,"Rhododendron rubropilosum",91.1
"13009",57,"Rhododendron rubropilosum",91.1
"13010",57,"Rhododendron rubropilosum",116.1
"13011",57,"Rhododendron rubropilosum",116.1
"13012",57,"Rhododendron rubropilosum",116.1
"13013",57,"Rhododendron rubropilosum",116.1
"13014",57,"Rhododendron rubropilosum",116.1
"13015",57,"Rhododendron rubropilosum",116.1
"13016",57,"Rhododendron rubropilosum",36.1
"13017",57,"Rhododendron rubropilosum",73.7
"13018",57,"Rhododendron rubropilosum",73.7
"13019",57,"Rhododendron rubropilosum",73.7
"13020",57,"Rhododendron rubropilosum",73.7
"13021",57,"Rhododendron rubropilosum",73.7
"13022",57,"Rhododendron rubropilosum",73.7
"13023",57,"Rhododendron rubropilosum",73.7
"13024",57,"Rhododendron rubropilosum",40.3
"13025",57,"Rhododendron rubropilosum",91.1
"13026",57,"Rhododendron rubropilosum",69
"13027",57,"Rhododendron rubropilosum",55.9
"13028",57,"Rhododendron rubropilosum",116.2
"13029",57,"Rhododendron rubropilosum",110.6
"13030",57,"Rhododendron rubropilosum",93.2
"13031",57,"Rhododendron rubropilosum",93.2
"13032",57,"Rhododendron rubropilosum",93.2
"13033",57,"Rhododendron rubropilosum",93.2
"13034",57,"Rhododendron rubropilosum",93.2
"13035",57,"Rhododendron rubropilosum",93.2
"13036",57,"Rhododendron rubropilosum",93.2
"13037",57,"Rhododendron rubropilosum",93.2
"13038",57,"Rhododendron rubropilosum",93.2
"13039",57,"Rhododendron rubropilosum",93.2
"13040",57,"Rhododendron rubropilosum",93.2
"13041",57,"Rhododendron rubropilosum",93.2
"13042",57,"Rhododendron rubropilosum",90
"13043",57,"Rhododendron rubropilosum",90
"13044",57,"Rhododendron rubropilosum",90
"13045",57,"Rhododendron rubropilosum",80.7
"13046",57,"Rhododendron rubropilosum",80.7
"13047",57,"Rhododendron rubropilosum",80.7
"13048",57,"Rhododendron rubropilosum",42.1
"13049",57,"Rhododendron rubropilosum",70.2
"13050",57,"Rhododendron rubropilosum",82.2
"13051",57,"Rhododendron rubropilosum",82.2
"13052",57,"Rhododendron rubropilosum",95.4
"13053",57,"Rhododendron rubropilosum",70
"13054",57,"Rhododendron rubropilosum",144.2
"13055",57,"Rhododendron rubropilosum",150.5
"13056",57,"Rhododendron rubropilosum",148.7
"13057",57,"Rhododendron rubropilosum",173.2
"13058",57,"Rhododendron rubropilosum",173.2
"13059",57,"Rhododendron rubropilosum",173.2
"13060",57,"Rhododendron rubropilosum",173.2
"13061",57,"Rhododendron rubropilosum",173.2
"13062",57,"Rhododendron rubropilosum",173.2
"13063",57,"Rhododendron rubropilosum",173.2
"13064",57,"Rhododendron rubropilosum",44
"13065",57,"Rhododendron rubropilosum",44
"13066",57,"Rhododendron rubropilosum",41.5
"13067",57,"Rhododendron rubropilosum",109.6
"13068",57,"Rhododendron rubropilosum",109.6
"13069",57,"Rhododendron rubropilosum",109.6
"13070",57,"Rhododendron rubropilosum",114.7
"13071",57,"Rhododendron rubropilosum",78.8
"13072",57,"Rhododendron rubropilosum",91.1
"13073",57,"Rhododendron rubropilosum",91.1
"13074",57,"Rhododendron rubropilosum",91.1
"13075",57,"Rhododendron rubropilosum",66.2
"13076",57,"Rhododendron rubropilosum",82.6
"13077",57,"Rhododendron rubropilosum",73.6
"13078",57,"Rhododendron rubropilosum",66.2
"13079",57,"Rhododendron rubropilosum",81.7
"13080",57,"Rhododendron rubropilosum",168.4
"13081",57,"Rhododendron rubropilosum",126.9
"13082",57,"Rhododendron rubropilosum",126.9
"13083",57,"Rhododendron rubropilosum",152.6
"13084",57,"Rhododendron rubropilosum",146.5
"13085",57,"Rhododendron rubropilosum",70.8
"13086",57,"Rhododendron rubropilosum",133.2
"13087",57,"Rhododendron rubropilosum",63.6
"13088",57,"Rhododendron rubropilosum",121.5
"13089",57,"Rhododendron rubropilosum",102.4
"13090",57,"Rhododendron rubropilosum",40.8
"13091",57,"Rhododendron rubropilosum",73.8
"13092",57,"Rhododendron rubropilosum",73.8
"13093",57,"Rhododendron rubropilosum",73.8
"13094",57,"Rhododendron rubropilosum",73.8
"13095",57,"Rhododendron rubropilosum",73.8
"13096",57,"Rhododendron rubropilosum",73.8
"13097",57,"Rhododendron rubropilosum",88.6
"13098",57,"Rhododendron rubropilosum",60.7
"13099",57,"Rhododendron rubropilosum",33.6
"13100",57,"Rhododendron rubropilosum",70.7
"13101",57,"Rhododendron rubropilosum",82.6
"13102",57,"Rhododendron rubropilosum",106.8
"13103",57,"Rhododendron rubropilosum",83.7
"13104",57,"Rhododendron rubropilosum",40.4
"13105",57,"Rhododendron rubropilosum",40.4
"13106",57,"Rhododendron rubropilosum",40.4
"13107",57,"Rhododendron rubropilosum",83.5
"13108",57,"Rhododendron rubropilosum",78.2
"13109",57,"Rhododendron rubropilosum",78.2
"13110",57,"Rhododendron rubropilosum",81.1
"13111",57,"Rhododendron rubropilosum",81.1
"13112",57,"Rhododendron rubropilosum",135.6
"13113",57,"Rhododendron rubropilosum",58
"13114",57,"Rhododendron rubropilosum",58
"13115",57,"Rhododendron rubropilosum",58
"13116",57,"Rhododendron rubropilosum",55.2
"13117",57,"Rhododendron rubropilosum",72.7
"13118",57,"Rhododendron rubropilosum",75.1
"13119",57,"Rhododendron rubropilosum",55.2
"13120",57,"Rhododendron rubropilosum",55.2
"13121",57,"Rhododendron rubropilosum",59.2
"13122",57,"Rhododendron rubropilosum",46.8
"13123",57,"Rhododendron rubropilosum",46.2
"13124",57,"Rhododendron rubropilosum",46.8
"13125",57,"Rhododendron rubropilosum",35.1
"13126",57,"Rhododendron rubropilosum",50.7
"13127",57,"Rhododendron rubropilosum",46.8
"13128",57,"Rhododendron rubropilosum",46.8
"13129",57,"Rhododendron rubropilosum",50.7
"13130",57,"Rhododendron rubropilosum",38.1
"13131",57,"Rhododendron rubropilosum",38.1
"13132",57,"Rhododendron rubropilosum",29.3
"13133",57,"Rhododendron rubropilosum",43.3
"13134",57,"Rhododendron rubropilosum",43.3
"13135",57,"Rhododendron rubropilosum",43.3
"13136",57,"Rhododendron rubropilosum",25
"13137",57,"Rhododendron rubropilosum",43.3
"13138",57,"Rhododendron rubropilosum",43.3
"13139",57,"Rhododendron rubropilosum",43.3
"13140",57,"Rhododendron rubropilosum",43.3
"13141",57,"Rhododendron rubropilosum",43.3
"13142",57,"Rhododendron rubropilosum",26.2
"13143",57,"Rhododendron rubropilosum",25
"13144",57,"Rhododendron rubropilosum",29.3
"13145",57,"Rhododendron rubropilosum",32.4
"13146",57,"Rhododendron rubropilosum",32.4
"13147",57,"Rhododendron rubropilosum",102.8
"13148",57,"Rhododendron rubropilosum",83.1
"13149",57,"Rhododendron rubropilosum",45.2
"13150",57,"Rhododendron rubropilosum",94.8
"13151",57,"Rhododendron rubropilosum",35.9
"13152",57,"Rhododendron rubropilosum",35.9
"13153",57,"Rhododendron rubropilosum",62.6
"13154",57,"Rhododendron rubropilosum",35.9
"13155",57,"Rhododendron rubropilosum",35.9
"13156",57,"Rhododendron rubropilosum",30.9
"13157",57,"Rhododendron rubropilosum",30.9
"13158",57,"Rhododendron rubropilosum",30.9
"13159",57,"Rhododendron rubropilosum",30.9
"13160",57,"Rhododendron rubropilosum",39.3
"13161",57,"Rhododendron rubropilosum",39.3
"13162",57,"Rhododendron rubropilosum",30.9
"13163",57,"Rhododendron rubropilosum",49.5
"13164",57,"Rhododendron rubropilosum",49.5
"13165",57,"Rhododendron rubropilosum",83.2
"13166",57,"Rhododendron rubropilosum",23.6
"13167",57,"Rhododendron rubropilosum",57.4
"13168",57,"Rhododendron rubropilosum",49.9
"13169",57,"Rhododendron rubropilosum",49.9
"13170",57,"Rhododendron rubropilosum",49.9
"13171",57,"Rhododendron rubropilosum",49.9
"13172",57,"Rhododendron rubropilosum",49.9
"13173",57,"Rhododendron rubropilosum",49.9
"13174",57,"Rhododendron rubropilosum",49.9
"13175",57,"Rhododendron rubropilosum",33.1
"13176",57,"Rhododendron rubropilosum",40.6
"13177",57,"Rhododendron rubropilosum",40.6
"13178",57,"Rhododendron rubropilosum",49.6
"13179",57,"Rhododendron rubropilosum",42.5
"13180",57,"Rhododendron rubropilosum",49.4
"13181",57,"Rhododendron rubropilosum",47.3
"13182",57,"Rhododendron rubropilosum",151.1
"13183",57,"Rhododendron rubropilosum",151.1
"13184",57,"Rhododendron rubropilosum",61
"13185",57,"Rhododendron rubropilosum",57.4
"13186",57,"Rhododendron rubropilosum",57.4
"13187",57,"Rhododendron rubropilosum",57.4
"13188",57,"Rhododendron rubropilosum",57.4
"13189",57,"Rhododendron rubropilosum",60.3
"13190",57,"Rhododendron rubropilosum",134
"13191",57,"Rhododendron rubropilosum",134
"13192",57,"Rhododendron rubropilosum",67.5
"13193",57,"Rhododendron rubropilosum",67.5
"13194",57,"Rhododendron rubropilosum",67.5
"13195",57,"Rhododendron rubropilosum",112.4
"13196",57,"Rhododendron rubropilosum",43.8
"13197",57,"Rhododendron rubropilosum",33
"13198",57,"Rhododendron rubropilosum",47.8
"13199",57,"Rhododendron rubropilosum",86.2
"13200",57,"Rhododendron rubropilosum",75.4
"13201",57,"Rhododendron rubropilosum",207.4
"13202",57,"Rhododendron rubropilosum",207.4
"13203",57,"Rhododendron rubropilosum",66.1
"13204",57,"Rhododendron rubropilosum",114.1
"13205",57,"Rhododendron rubropilosum",105.6
"13206",57,"Rhododendron rubropilosum",110.2
"13207",57,"Rhododendron rubropilosum",90.9
"13208",57,"Rhododendron rubropilosum",94.4
"13209",57,"Rhododendron rubropilosum",31
"13210",57,"Rhododendron rubropilosum",55.8
"13211",57,"Rhododendron rubropilosum",42.7
"13212",57,"Rhododendron rubropilosum",71
"13213",57,"Rhododendron rubropilosum",42.7
"13214",57,"Rhododendron rubropilosum",42.7
"13215",57,"Rhododendron rubropilosum",26
"13216",57,"Rhododendron rubropilosum",108.1
"13217",57,"Rhododendron rubropilosum",99.5
"13218",57,"Rhododendron rubropilosum",100.2
"13219",57,"Rhododendron rubropilosum",92.4
"13220",57,"Rhododendron rubropilosum",23.6
"13221",57,"Rhododendron rubropilosum",38.5
"13222",57,"Rhododendron rubropilosum",21.8
"13223",57,"Rhododendron rubropilosum",78.4
"13224",57,"Rhododendron rubropilosum",99.5
"13225",57,"Rhododendron rubropilosum",99.5
"13226",57,"Rhododendron rubropilosum",99.5
"13227",57,"Rhododendron rubropilosum",99.5
"13228",57,"Rhododendron rubropilosum",99.5
"13229",57,"Rhododendron rubropilosum",99.5
"13230",57,"Rhododendron rubropilosum",99.5
"13231",57,"Rhododendron rubropilosum",99.5
"13232",57,"Rhododendron rubropilosum",99.5
"13233",57,"Rhododendron rubropilosum",92.9
"13234",57,"Rhododendron rubropilosum",92.9
"13235",57,"Rhododendron rubropilosum",117.6
"13236",57,"Rhododendron rubropilosum",18.4
"13237",57,"Rhododendron rubropilosum",49.7
"13238",57,"Rhododendron rubropilosum",13.8
"13239",57,"Rhododendron rubropilosum",13.8
"13240",57,"Rhododendron rubropilosum",13.8
"13241",57,"Rhododendron rubropilosum",13.8
"13242",57,"Rhododendron rubropilosum",13.8
"13243",57,"Rhododendron rubropilosum",13.8
"13244",57,"Rhododendron rubropilosum",13.8
"13245",57,"Rhododendron rubropilosum",37.8
"13246",57,"Rhododendron rubropilosum",49.9
"13247",57,"Rhododendron rubropilosum",52.8
"13248",57,"Rhododendron rubropilosum",71
"13249",57,"Rhododendron rubropilosum",37
"13250",57,"Rhododendron rubropilosum",23
"13251",57,"Rhododendron rubropilosum",37
"13252",57,"Rhododendron rubropilosum",37
"13253",57,"Rhododendron rubropilosum",37
"13254",57,"Rhododendron rubropilosum",37
"13255",57,"Rhododendron rubropilosum",30.7
"13256",57,"Rhododendron rubropilosum",23
"13257",57,"Rhododendron rubropilosum",23
"13258",57,"Rhododendron rubropilosum",23
"13259",57,"Rhododendron rubropilosum",37
"13260",57,"Rhododendron rubropilosum",37
"13261",57,"Rhododendron rubropilosum",37
"13262",57,"Rhododendron rubropilosum",37
"13263",57,"Rhododendron rubropilosum",37
"13264",57,"Rhododendron rubropilosum",30.7
"13265",57,"Rhododendron rubropilosum",56.9
"13266",57,"Rhododendron rubropilosum",56.9
"13267",57,"Rhododendron rubropilosum",56.9
"13268",57,"Rhododendron rubropilosum",56.9
"13269",57,"Rhododendron rubropilosum",37
"13270",57,"Rhododendron rubropilosum",37
"13271",57,"Rhododendron rubropilosum",66.8
"13272",57,"Rhododendron rubropilosum",66.8
"13273",57,"Rhododendron rubropilosum",66.8
"13274",57,"Rhododendron rubropilosum",66.8
"13275",57,"Rhododendron rubropilosum",37
"13276",57,"Rhododendron rubropilosum",37
"13277",57,"Rhododendron rubropilosum",37
"13278",57,"Rhododendron rubropilosum",37
"13279",57,"Rhododendron rubropilosum",16.7
"13280",57,"Rhododendron rubropilosum",60.7
"13281",57,"Rhododendron rubropilosum",37.9
"13282",57,"Rhododendron rubropilosum",37.9
"13283",57,"Rhododendron rubropilosum",37.9
"13284",57,"Rhododendron rubropilosum",64
"13285",57,"Rhododendron rubropilosum",102.5
"13286",57,"Rhododendron rubropilosum",79.8
"13287",57,"Rhododendron rubropilosum",93.3
"13288",57,"Rhododendron rubropilosum",44
"13289",57,"Rhododendron rubropilosum",32.1
"13290",57,"Rhododendron rubropilosum",38.1
"13291",57,"Rhododendron rubropilosum",38.1
"13292",57,"Rhododendron rubropilosum",50.6
"13293",57,"Rhododendron rubropilosum",32.8
"13294",57,"Rhododendron rubropilosum",32.8
"13295",57,"Rhododendron rubropilosum",31.4
"13296",57,"Rhododendron rubropilosum",31.4
"13297",57,"Rhododendron rubropilosum",24
"13298",57,"Rhododendron rubropilosum",24
"13299",57,"Rhododendron rubropilosum",24
"13300",57,"Rhododendron rubropilosum",67.6
"13301",57,"Rhododendron rubropilosum",53.4
"13302",57,"Rhododendron rubropilosum",100.1
"13303",57,"Rhododendron rubropilosum",67.6
"13304",57,"Rhododendron rubropilosum",84.1
"13305",57,"Rhododendron rubropilosum",67.6
"13306",57,"Rhododendron rubropilosum",79.5
"13307",57,"Rhododendron rubropilosum",79.5
"13308",57,"Rhododendron rubropilosum",85.5
"13309",57,"Rhododendron rubropilosum",47
"13310",57,"Rhododendron rubropilosum",69.2
"13311",57,"Rhododendron rubropilosum",43.8
"13312",57,"Rhododendron rubropilosum",77.2
"13313",57,"Rhododendron rubropilosum",43.8
"13314",57,"Rhododendron rubropilosum",77.8
"13315",57,"Rhododendron rubropilosum",63.3
"13316",57,"Rhododendron rubropilosum",63.3
"13317",57,"Rhododendron rubropilosum",43.7
"13318",57,"Rhododendron rubropilosum",54
"13319",57,"Rhododendron rubropilosum",78.8
"13320",57,"Rhododendron rubropilosum",81.4
"13321",57,"Rhododendron rubropilosum",81.4
"13322",57,"Rhododendron rubropilosum",81.4
"13323",57,"Rhododendron rubropilosum",65.1
"13324",57,"Rhododendron rubropilosum",100.6
"13325",57,"Rhododendron rubropilosum",77.6
"13326",57,"Rhododendron rubropilosum",77.6
"13327",57,"Rhododendron rubropilosum",79.1
"13328",57,"Rhododendron rubropilosum",81.4
"13329",57,"Rhododendron rubropilosum",86.9
"13330",57,"Rhododendron rubropilosum",99
"13331",57,"Rhododendron rubropilosum",99
"13332",57,"Rhododendron rubropilosum",124.8
"13333",57,"Rhododendron rubropilosum",67.2
"13334",57,"Rhododendron rubropilosum",91.4
"13335",57,"Rhododendron rubropilosum",94
"13336",57,"Rhododendron rubropilosum",107.7
"13337",57,"Rhododendron rubropilosum",107.7
"13338",57,"Rhododendron rubropilosum",111.9
"13339",57,"Rhododendron rubropilosum",205.9
"13340",57,"Rhododendron rubropilosum",205.9
"13341",57,"Rhododendron rubropilosum",206.6
"13342",57,"Rhododendron rubropilosum",206.6
"13343",57,"Rhododendron rubropilosum",161.1
"13344",57,"Rhododendron rubropilosum",76.6
"13345",57,"Rhododendron rubropilosum",68.9
"13346",58,"Rosa transmorrisonensis",127.3
"13347",58,"Rosa transmorrisonensis",127.3
"13348",58,"Rosa transmorrisonensis",49.5
"13349",58,"Rosa transmorrisonensis",231.2
"13350",58,"Rosa transmorrisonensis",30
"13351",58,"Rosa transmorrisonensis",30
"13352",58,"Rosa transmorrisonensis",52.9
"13353",58,"Rosa transmorrisonensis",127.9
"13354",58,"Rosa transmorrisonensis",47.2
"13355",58,"Rosa transmorrisonensis",36
"13356",58,"Rosa transmorrisonensis",23.7
"13357",58,"Rosa transmorrisonensis",101.7
"13358",58,"Rosa transmorrisonensis",101.7
"13359",58,"Rosa transmorrisonensis",101.7
"13360",58,"Rosa transmorrisonensis",47.4
"13361",58,"Rosa transmorrisonensis",50.8
"13362",58,"Rosa transmorrisonensis",51.6
"13363",58,"Rosa transmorrisonensis",65.7
"13364",58,"Rosa transmorrisonensis",65.7
"13365",58,"Rosa transmorrisonensis",59.8
"13366",58,"Rosa transmorrisonensis",47.6
"13367",58,"Rosa transmorrisonensis",47.6
"13368",58,"Rosa transmorrisonensis",51.6
"13369",58,"Rosa transmorrisonensis",47.6
"13370",58,"Rosa transmorrisonensis",23.8
"13371",58,"Rosa transmorrisonensis",54.6
"13372",58,"Rosa transmorrisonensis",41.8
"13373",58,"Rosa transmorrisonensis",52.7
"13374",58,"Rosa transmorrisonensis",52.7
"13375",58,"Rosa transmorrisonensis",52.7
"13376",58,"Rosa transmorrisonensis",52.7
"13377",58,"Rosa transmorrisonensis",52.7
"13378",58,"Rosa transmorrisonensis",59.7
"13379",58,"Rosa transmorrisonensis",54.9
"13380",58,"Rosa transmorrisonensis",73.7
"13381",58,"Rosa transmorrisonensis",76
"13382",58,"Rosa transmorrisonensis",90
"13383",58,"Rosa transmorrisonensis",81.4
"13384",58,"Rosa transmorrisonensis",44
"13385",58,"Rosa transmorrisonensis",50.2
"13386",58,"Rosa transmorrisonensis",43.7
"13387",58,"Rosa transmorrisonensis",43.7
"13388",58,"Rosa transmorrisonensis",43.7
"13389",58,"Rosa transmorrisonensis",229.8
"13390",58,"Rosa transmorrisonensis",70.8
"13391",58,"Rosa transmorrisonensis",63.6
"13392",58,"Rosa transmorrisonensis",45.1
"13393",58,"Rosa transmorrisonensis",114
"13394",58,"Rosa transmorrisonensis",39.2
"13395",58,"Rosa transmorrisonensis",40.8
"13396",58,"Rosa transmorrisonensis",90.1
"13397",58,"Rosa transmorrisonensis",58
"13398",58,"Rosa transmorrisonensis",58
"13399",58,"Rosa transmorrisonensis",58
"13400",58,"Rosa transmorrisonensis",58
"13401",58,"Rosa transmorrisonensis",92.3
"13402",58,"Rosa transmorrisonensis",50.7
"13403",58,"Rosa transmorrisonensis",46.6
"13404",58,"Rosa transmorrisonensis",46.8
"13405",58,"Rosa transmorrisonensis",41.2
"13406",58,"Rosa transmorrisonensis",41.2
"13407",58,"Rosa transmorrisonensis",35.1
"13408",58,"Rosa transmorrisonensis",35.1
"13409",58,"Rosa transmorrisonensis",29.7
"13410",58,"Rosa transmorrisonensis",29.7
"13411",58,"Rosa transmorrisonensis",29.3
"13412",58,"Rosa transmorrisonensis",29.3
"13413",58,"Rosa transmorrisonensis",29.3
"13414",58,"Rosa transmorrisonensis",26.2
"13415",58,"Rosa transmorrisonensis",43.3
"13416",58,"Rosa transmorrisonensis",43.3
"13417",58,"Rosa transmorrisonensis",43.3
"13418",58,"Rosa transmorrisonensis",43.3
"13419",58,"Rosa transmorrisonensis",43.3
"13420",58,"Rosa transmorrisonensis",26.2
"13421",58,"Rosa transmorrisonensis",25
"13422",58,"Rosa transmorrisonensis",29.3
"13423",58,"Rosa transmorrisonensis",25
"13424",58,"Rosa transmorrisonensis",26.2
"13425",58,"Rosa transmorrisonensis",29.3
"13426",58,"Rosa transmorrisonensis",29.3
"13427",58,"Rosa transmorrisonensis",29.3
"13428",58,"Rosa transmorrisonensis",26.2
"13429",58,"Rosa transmorrisonensis",26.2
"13430",58,"Rosa transmorrisonensis",32.4
"13431",58,"Rosa transmorrisonensis",32.4
"13432",58,"Rosa transmorrisonensis",32.4
"13433",58,"Rosa transmorrisonensis",32.4
"13434",58,"Rosa transmorrisonensis",32.4
"13435",58,"Rosa transmorrisonensis",32.4
"13436",58,"Rosa transmorrisonensis",28.9
"13437",58,"Rosa transmorrisonensis",28.9
"13438",58,"Rosa transmorrisonensis",32.3
"13439",58,"Rosa transmorrisonensis",32.3
"13440",58,"Rosa transmorrisonensis",32.3
"13441",58,"Rosa transmorrisonensis",32.3
"13442",58,"Rosa transmorrisonensis",28.9
"13443",58,"Rosa transmorrisonensis",35.9
"13444",58,"Rosa transmorrisonensis",35.9
"13445",58,"Rosa transmorrisonensis",35.9
"13446",58,"Rosa transmorrisonensis",35.9
"13447",58,"Rosa transmorrisonensis",35.9
"13448",58,"Rosa transmorrisonensis",35.9
"13449",58,"Rosa transmorrisonensis",35.9
"13450",58,"Rosa transmorrisonensis",35.9
"13451",58,"Rosa transmorrisonensis",48.9
"13452",58,"Rosa transmorrisonensis",30.9
"13453",58,"Rosa transmorrisonensis",30.9
"13454",58,"Rosa transmorrisonensis",49.5
"13455",58,"Rosa transmorrisonensis",49.5
"13456",58,"Rosa transmorrisonensis",23.8
"13457",58,"Rosa transmorrisonensis",23.8
"13458",58,"Rosa transmorrisonensis",23.8
"13459",58,"Rosa transmorrisonensis",23.8
"13460",58,"Rosa transmorrisonensis",49.5
"13461",58,"Rosa transmorrisonensis",23.8
"13462",58,"Rosa transmorrisonensis",23.6
"13463",58,"Rosa transmorrisonensis",59.9
"13464",58,"Rosa transmorrisonensis",100.6
"13465",58,"Rosa transmorrisonensis",100.6
"13466",58,"Rosa transmorrisonensis",119
"13467",58,"Rosa transmorrisonensis",118.9
"13468",58,"Rosa transmorrisonensis",118.9
"13469",58,"Rosa transmorrisonensis",78.2
"13470",58,"Rosa transmorrisonensis",207.4
"13471",58,"Rosa transmorrisonensis",207.4
"13472",58,"Rosa transmorrisonensis",55.5
"13473",58,"Rosa transmorrisonensis",79.7
"13474",58,"Rosa transmorrisonensis",53.8
"13475",58,"Rosa transmorrisonensis",31
"13476",58,"Rosa transmorrisonensis",51.3
"13477",58,"Rosa transmorrisonensis",96.4
"13478",58,"Rosa transmorrisonensis",78.4
"13479",58,"Rosa transmorrisonensis",89.2
"13480",58,"Rosa transmorrisonensis",89.2
"13481",58,"Rosa transmorrisonensis",92.9
"13482",58,"Rosa transmorrisonensis",92.9
"13483",58,"Rosa transmorrisonensis",79.9
"13484",58,"Rosa transmorrisonensis",91.2
"13485",58,"Rosa transmorrisonensis",91.2
"13486",58,"Rosa transmorrisonensis",13.8
"13487",58,"Rosa transmorrisonensis",106.5
"13488",58,"Rosa transmorrisonensis",52.8
"13489",58,"Rosa transmorrisonensis",75
"13490",58,"Rosa transmorrisonensis",70.5
"13491",58,"Rosa transmorrisonensis",23
"13492",58,"Rosa transmorrisonensis",56.9
"13493",58,"Rosa transmorrisonensis",30.7
"13494",58,"Rosa transmorrisonensis",88.2
"13495",58,"Rosa transmorrisonensis",85.9
"13496",58,"Rosa transmorrisonensis",32.1
"13497",58,"Rosa transmorrisonensis",32.1
"13498",58,"Rosa transmorrisonensis",85.9
"13499",58,"Rosa transmorrisonensis",85.9
"13500",58,"Rosa transmorrisonensis",85.9
"13501",58,"Rosa transmorrisonensis",22.4
"13502",58,"Rosa transmorrisonensis",49.9
"13503",58,"Rosa transmorrisonensis",49.9
"13504",58,"Rosa transmorrisonensis",20.9
"13505",58,"Rosa transmorrisonensis",32.1
"13506",58,"Rosa transmorrisonensis",32.1
"13507",58,"Rosa transmorrisonensis",24
"13508",58,"Rosa transmorrisonensis",24
"13509",58,"Rosa transmorrisonensis",24
"13510",58,"Rosa transmorrisonensis",24
"13511",58,"Rosa transmorrisonensis",208
"13512",58,"Rosa transmorrisonensis",34.1
"13513",58,"Rosa transmorrisonensis",25.8
"13514",58,"Rosa transmorrisonensis",30
"13515",58,"Rosa transmorrisonensis",73.6
"13516",58,"Rosa transmorrisonensis",85.5
"13517",58,"Rosa transmorrisonensis",77.8
"13518",58,"Rosa transmorrisonensis",73.9
"13519",58,"Rosa transmorrisonensis",174.9
"13520",58,"Rosa transmorrisonensis",174.9
"13521",59,"Rubus rolfei",124.6
"13522",59,"Rubus rolfei",88.3
"13523",59,"Rubus rolfei",88.3
"13524",59,"Rubus rolfei",87.9
"13525",59,"Rubus rolfei",143.2
"13526",59,"Rubus rolfei",93.1
"13527",59,"Rubus rolfei",93.1
"13528",59,"Rubus rolfei",93.1
"13529",59,"Rubus rolfei",127.3
"13530",59,"Rubus rolfei",127.3
"13531",59,"Rubus rolfei",110.2
"13532",59,"Rubus rolfei",110.2
"13533",59,"Rubus rolfei",152.7
"13534",59,"Rubus rolfei",109.6
"13535",59,"Rubus rolfei",71.5
"13536",59,"Rubus rolfei",93.7
"13537",59,"Rubus rolfei",99.5
"13538",59,"Rubus rolfei",88.9
"13539",59,"Rubus rolfei",88.9
"13540",59,"Rubus rolfei",88.9
"13541",59,"Rubus rolfei",81.1
"13542",59,"Rubus rolfei",153.4
"13543",59,"Rubus rolfei",28
"13544",59,"Rubus rolfei",27.7
"13545",59,"Rubus rolfei",68.2
"13546",59,"Rubus rolfei",68.2
"13547",59,"Rubus rolfei",52.9
"13548",59,"Rubus rolfei",62
"13549",59,"Rubus rolfei",72.5
"13550",59,"Rubus rolfei",51
"13551",59,"Rubus rolfei",40.9
"13552",59,"Rubus rolfei",40.9
"13553",59,"Rubus rolfei",127.9
"13554",59,"Rubus rolfei",197.2
"13555",59,"Rubus rolfei",98.8
"13556",59,"Rubus rolfei",27.4
"13557",59,"Rubus rolfei",44.5
"13558",59,"Rubus rolfei",21.5
"13559",59,"Rubus rolfei",81.5
"13560",59,"Rubus rolfei",81.5
"13561",59,"Rubus rolfei",81.5
"13562",59,"Rubus rolfei",81.5
"13563",59,"Rubus rolfei",81.5
"13564",59,"Rubus rolfei",81.5
"13565",59,"Rubus rolfei",81.5
"13566",59,"Rubus rolfei",44.5
"13567",59,"Rubus rolfei",21.5
"13568",59,"Rubus rolfei",44.7
